ID,vote
5450,1.9
5451,2.2
5452,1.63383849984
5453,2.13681730399
5454,0.850698834927
5455,5.0
5456,1.5
5457,2.93808194032
5458,1.85
5459,5.29750345102
5460,2.05555555556
5461,0.620608396817
5462,2.81109711485
5463,3.1615697783
5464,3.2
5465,3.19405583265
5466,1.55
5467,2.29079277971
5468,5.1
5469,1.0
5470,0.8
5471,2.2
5472,4.83333333333
5473,2.33333333333
5474,2.9
5475,2.8
5476,3.2
5477,0.817874894169
5478,2.65
5479,1.3
5480,4.54854669231
5481,3.3
5482,1.64285714286
5483,1.15
5484,0.7
5485,3.5
5486,5.246759042
5487,4.6
5488,1.45633421367
5489,2.05
5490,2.31596329496
5491,3.96282386845
5492,1.1
5493,0.95
5494,6.82019708123
5495,2.85
5496,3.32029253482
5497,3.38522096422
5498,2.05
5499,5.5
5500,2.9
5501,3.1
5502,5.0
5503,4.35
5504,3.0
5505,0.95
5506,1.8194625441
5507,0.669948749311
5508,5.95
5509,1.8
5510,10.3333333333
5511,2.03778057703
5512,3.2
5513,5.89708894758
5514,2.85
5515,2.25
5516,1.83333333333
5517,1.45
5518,1.1
5519,1.61964826722
5520,2.62447285692
5521,2.7
5522,4.2
5523,1.6
5524,2.093548709
5525,1.6
5526,2.42857142857
5527,5.4
5528,1.8
5529,2.6
5530,5.17595178272
5531,0.0
5532,2.33333333333
5533,2.35
5534,6.86295500024
5535,8.26730185043
5536,1.0
5537,5.45
5538,3.17909617605
5539,3.0
5540,0.990197603667
5541,2.16666666667
5542,1.5
5543,2.0
5544,4.0
5545,5.16666666667
5546,3.25
5547,4.15542294369
5548,1.98784517976
5549,2.11003153441
5550,0.868119200706
5551,1.82423071989
5552,2.36363636364
5553,6.9
5554,4.8
5555,3.35
5556,4.1
5557,0.597027916324
5558,4.75
5559,1.2
5560,5.3
5561,1.88888888889
5562,1.4
5563,2.9
5564,0.8
5565,3.55
5566,4.37729359976
5567,2.55
5568,4.05
5569,2.05
5570,6.8677574417
5571,1.49500965609
5572,6.71428571429
5573,5.09536025251
5574,3.75
5575,1.1
5576,0.918083764303
5577,2.73611818258
5578,0.364846143978
5579,3.75
5580,3.55
5581,0.9
5582,3.95
5583,1.68408651996
5584,0.85
5585,1.75
5586,1.2
5587,3.90463974749
5588,4.05
5589,3.66990539676
5590,1.4
5591,2.64499275288
5592,2.30593279222
5593,1.04257704735
5594,1.45
5595,2.87514728077
5596,2.05
5597,1.75
5598,2.7
5599,1.29519119739
5600,3.65
5601,4.8
5602,1.85
5603,2.40585441016
5604,1.3
5605,1.95
5606,7.5
5607,2.37040193172
5608,6.6
5609,3.0
5610,3.30970254919
5611,0.9
5612,0.857142857143
5613,0.6
5614,3.0
5615,2.25
5616,5.66666666667
5617,4.8
5618,2.26446403921
5619,0.5
5620,2.9
5621,2.22222222222
5622,0.847677449072
5623,0.8
5624,1.625
5625,0.964041523475
5626,1.0
5627,1.91666666667
5628,0.7
5629,6.0
5630,5.0255731662
5631,0.7
5632,2.35
5633,2.95
5634,1.65453318587
5635,3.0
5636,7.1
5637,5.2
5638,6.20063068825
5639,1.78125
5640,1.2
5641,0.95
5642,3.9550203559
5643,4.4
5644,1.25
5645,2.3
5646,2.75
5647,1.35
5648,2.46605270851
5649,2.75
5650,0.938186725652
5651,3.15384615385
5652,2.01022926648
5653,2.19394012401
5654,1.6
5655,2.06181327435
5656,2.74612039789
5657,2.04264485117
5658,4.75078836031
5659,3.0
5660,0.95
5661,3.75
5662,2.65
5663,3.05
5664,3.7
5665,4.09552407871
5666,2.3
5667,2.85
5668,3.0
5669,2.74922407958
5670,2.6
5671,3.2972972973
5672,0.964285714286
5673,1.4
5674,0.866169458636
5675,3.3
5676,4.46153846154
5677,2.5
5678,0.615384615385
5679,1.0
5680,2.5384369165
5681,0.772294213606
5682,1.82511259053
5683,3.06324803845
5684,2.4
5685,2.2
5686,0.9
5687,1.15
5688,0.754587199529
5689,0.55
5690,2.25
5691,7.2
5692,3.75
5693,2.0
5694,3.7
5695,1.05
5696,2.00611626604
5697,6.125
5698,4.21575085915
5699,3.67265061743
5700,3.3
5701,1.55
5702,3.22423950398
5703,3.35
5704,1.4819162357
5705,2.35598253933
5706,1.85
5707,2.88080637732
5708,2.15
5709,4.3
5710,0.650907776791
5711,0.4
5712,1.2
5713,3.5
5714,1.75
5715,1.92307692308
5716,6.65
5717,3.08333333333
5718,6.88461538462
5719,4.55
5720,1.85
5721,0.5
5722,1.09677419355
5723,4.65
5724,3.0
5725,1.375
5726,0.456057679972
5727,1.65
5728,3.875
5729,2.55
5730,2.57142857143
5731,3.6
5732,2.25
5733,1.34752568245
5734,1.2
5735,4.5
5736,3.67673113999
5737,3.8
5738,1.42353250666
5739,12.7544641718
5740,3.05
5741,1.25
5742,1.05
5743,1.95
5744,2.7074376205
5745,0.25
5746,0.85
5747,1.05
5748,1.7
5749,3.44607699215
5750,4.34002519327
5751,0.7
5752,9.5
5753,3.7
5754,0.5
5755,2.75
5756,4.54079277971
5757,1.63515385602
5758,2.7
5759,0.5
5760,3.45
5761,2.55
5762,0.75
5763,2.93927848375
5764,0.65
5765,4.09090909091
5766,8.15
5767,1.85185185185
5768,0.8
5769,1.6
5770,1.84615384615
5771,6.19905658262
5772,0.838430221699
5773,6.95
5774,1.3
5775,1.2
5776,2.95
5777,5.4
5778,3.16666666667
5779,1.0
5780,2.1
5781,1.6
5782,0.895541874486
5783,2.2
5784,3.45
5785,1.0
5786,3.16666666667
5787,1.9
5788,1.75
5789,0.3
5790,2.0
5791,1.7
5792,2.6
5793,1.05
5794,3.1
5795,0.9
5796,0.9
5797,1.75
5798,1.25
5799,5.0
5800,1.3
5801,2.65
5802,4.753240958
5803,2.45336692436
5804,6.72091392498
5805,2.86811920071
5806,1.54092844394
5807,1.14278384849
5808,2.65
5809,0.796508710614
5810,1.42509862279
5811,3.35
5812,0.5625
5813,3.4
5814,5.05
5815,2.19396131601
5816,0.980831576818
5817,0.45
5818,0.85
5819,2.95
5820,6.2720913925
5821,2.0
5822,5.4
5823,0.75
5824,1.74138491199
5825,1.7
5826,2.66992093547
5827,3.66666666667
5828,2.45
5829,1.72380235269
5830,3.0
5831,5.0
5832,0.95
5833,6.2
5834,2.0
5835,4.0
5836,2.6
5837,2.83358356887
5838,3.85
5839,3.4
5840,4.1
5841,5.08113535283
5842,0.817240243755
5843,2.27363460798
5844,3.95
5845,0.5
5846,0.0
5847,1.6
5848,8.4
5849,2.23078154175
5850,0.75
5851,0.895541874486
5852,0.7
5853,4.7
5854,2.0
5855,1.61949024587
5856,2.21322425583
5857,2.25
5858,6.65
5859,2.2
5860,4.08512475901
5861,0.638480751961
5862,3.53090663717
5863,4.19737502335
5864,1.8
5865,2.01412727602
5866,0.895541874486
5867,2.36938618531
5868,1.65
5869,1.95
5870,2.05693377107
5871,1.25
5872,1.15
5873,3.39880649318
5874,1.6
5875,3.63636363636
5876,0.735535960787
5877,4.25
5878,1.0
5879,7.13485218908
5880,1.33333333333
5881,2.2
5882,2.35
5883,2.65
5884,5.238144101
5885,1.5
5886,8.35
5887,2.6
5888,1.1
5889,2.1
5890,2.19428141161
5891,2.0
5892,1.7
5893,2.75
5894,1.85050699735
5895,1.91471029767
5896,0.8
5897,7.21428571429
5898,2.05
5899,0.45
5900,6.09607555425
5901,0.85
5902,4.3
5903,1.82623715877
5904,1.7
5905,2.75297231198
5906,2.05
5907,3.375
5908,4.2
5909,4.01486041838
5910,1.12230011226
5911,4.45
5912,2.1
5913,1.55375090199
5914,0.7
5915,1.7
5916,1.8384302217
5917,3.14870452621
5918,0.9
5919,2.7
5920,3.57142857143
5921,3.68884994387
5922,1.75
5923,1.73596843083
5924,3.76923076923
5925,2.05
5926,11.6
5927,3.05
5928,2.56654983161
5929,3.25
5930,1.95
5931,2.3
5932,3.15
5933,5.25
5934,2.03251087068
5935,4.1
5936,0.75
5937,1.38441443612
5938,1.95
5939,1.0
5940,1.2
5941,0.042644851166
5942,4.85
5943,0.912115359945
5944,3.03580524505
5945,7.3
5946,2.1
5947,2.7
5948,2.67265061743
5949,2.66627796178
5950,3.15
5951,4.74580533846
5952,1.3
5953,1.63636363636
5954,3.1322425583
5955,1.67567567568
5956,1.5
5957,4.35714285714
5958,1.2
5959,2.5
5960,1.00332689594
5961,2.85
5962,3.0
5963,3.15
5964,3.27503753018
5965,1.81801948466
5966,3.35
5967,2.5
5968,1.65
5969,3.8
5970,5.1
5971,1.7
5972,2.25
5973,4.16660566362
5974,2.2
5975,3.90463974749
5976,2.71065359529
5977,0.957721127942
5978,3.05
5979,7.8
5980,3.08056605043
5981,5.16666666667
5982,2.63848075196
5983,8.25
5984,3.82942059534
5985,3.15
5986,5.2
5987,3.0
5988,2.33283286226
5989,2.46153846154
5990,0.65
5991,1.0
5992,2.55
5993,0.8
5994,3.21715576516
5995,0.65
5996,7.65
5997,8.782326886
5998,1.9
5999,2.1
6000,2.75
