ID,vote
5315,0.4
5316,7.9
5317,5.4
5318,3.6
5319,1.0
5320,0.538461538462
5321,1.9
5322,4.2
5323,4.2
5324,1.23076923077
5325,3.5
5326,6.4
5327,2.0
5328,5.1
5329,4.5
5330,0.6
5331,2.6
5332,9.5
5333,2.6
5334,3.2
5335,1.3
5336,6.4
5337,0.8
5338,8.1
5339,0.586901155189
5340,4.2
5341,3.3
5342,3.5
5343,2.4
5344,0.636763561356
5345,2.17246933224
5346,2.1
5347,2.3
5348,3.2
5349,0.6
5350,0.9
5351,1.80451970549
5352,1.7
5353,5.0
5354,8.15384615385
5355,0.7
5356,6.875
5357,1.23529411765
5358,5.1
5359,5.5
5360,3.6
5361,3.3
5362,4.0
5363,4.9
5364,2.4
5365,5.43040994736
5366,6.66666666667
5367,2.5
5368,6.6
5369,0.4
5370,6.98390026819
5371,2.4
5372,3.19472271936
5373,1.1
5374,2.7
5375,1.2
5376,0.577446305758
5377,1.8
5378,0.7
5379,1.9
5380,1.0
5381,2.1
5382,0.4
5383,6.0
5384,5.1
5385,4.2
5386,2.1
5387,1.4
5388,4.1
5389,1.8
5390,1.0
5391,2.8
5392,4.1
5393,1.0
5394,1.0
5395,0.454545454545
5396,2.0
5397,1.8
5398,1.7
5399,0.5
5400,0.489200449042
5401,3.0
5402,8.25
5403,3.2
5404,1.2
5405,0.449842327937
5406,2.23929653443
5407,1.00611626604
5408,2.22222222222
5409,4.2
5410,0.667936678772
5411,1.7
5412,1.8
5413,0.6
5414,5.1
5415,3.4
5416,4.3
5417,5.5
5418,0.9
5419,2.6
5420,3.4
5421,1.90764411688
5422,1.9
5423,0.647058823529
5424,1.3
5425,6.8
5426,1.7
5427,7.4
5428,2.6
5429,1.92227324387
5430,0.4
5431,5.42857142857
5432,0.0588235294118
5433,0.371761315531
5434,0.8
5435,4.64962709398
5436,2.8
5437,2.9
5438,3.7
5439,6.81324803845
5440,3.2
5441,1.6
5442,1.8
5443,3.2
5444,1.4
5445,1.0
5446,0.272727272727
5447,3.4
5448,0.4
5449,2.2
5450,1.4
5451,1.7
5452,2.2
5453,2.16768604434
5454,0.941176470588
5455,3.8
5456,1.3
5457,4.20063068825
5458,2.1
5459,5.28238684469
5460,2.5
5461,0.69703398955
5462,2.70259094758
5463,3.35037290602
5464,3.6
5465,3.08995928821
5466,0.9
5467,2.07400629291
5468,4.9
5469,0.6
5470,0.7
5471,2.2
5472,4.0
5473,1.7
5474,2.8
5475,2.5
5476,3.2
5477,0.577446305758
5478,1.9
5479,2.1
5480,2.66666666667
5481,2.9
5482,2.25
5483,0.9
5484,0.6
5485,4.6
5486,4.78937971128
5487,5.3
5488,1.14977853101
5489,2.4
5490,1.56567799652
5491,3.2781921178
5492,0.5
5493,1.2
5494,8.0
5495,3.7
5496,2.79763305305
5497,2.70877015791
5498,2.9
5499,5.4
5500,2.6
5501,3.0
5502,2.4
5503,4.0
5504,3.4
5505,1.0
5506,2.67213993911
5507,0.533333333333
5508,5.3
5509,1.2
5510,9.0
5511,1.70259094758
5512,4.2
5513,6.0
5514,3.2
5515,2.4
5516,0.4
5517,1.6
5518,1.3
5519,2.57218078822
5520,1.8399029492
5521,2.9
5522,3.8
5523,1.7
5524,1.0
5525,0.7
5526,1.2
5527,5.7
5528,1.1
5529,3.0
5530,4.3592431741
5531,1.7
5532,2.1
5533,2.3
5534,8.76437526735
5535,8.69639241874
5536,0.8
5537,6.4
5538,3.66462791132
5539,1.7
5540,1.54044148178
5541,3.0
5542,2.25
5543,0.0
5544,3.5
5545,4.0
5546,3.3
5547,5.19720212699
5548,1.25
5549,1.875
5550,0.917288176704
5551,0.909090909091
5552,4.0
5553,8.3
5554,4.7
5555,2.6
5556,4.0
5557,0.16768604434
5558,5.4
5559,1.1
5560,6.6
5561,2.3
5562,2.0
5563,2.7
5564,1.0
5565,3.9
5566,4.41666666667
5567,1.8
5568,3.8
5569,1.4
5570,5.6462791132
5571,1.57466862311
5572,6.3
5573,5.04319820383
5574,3.2
5575,1.0
5576,0.4
5577,2.19072050502
5578,0.0838430221699
5579,3.4
5580,3.7
5581,1.1
5582,3.0
5583,1.92227324387
5584,0.7
5585,2.2
5586,0.8
5587,2.97840089808
5588,4.0
5589,3.3884994387
5590,1.0
5591,3.782326886
5592,2.18181818182
5593,0.825887605105
5594,2.3
5595,3.30769230769
5596,2.7
5597,1.2
5598,3.2
5599,1.74138491199
5600,3.4
5601,4.7
5602,2.5
5603,2.54579447233
5604,0.3
5605,1.7
5606,5.6
5607,2.0
5608,6.4
5609,4.6
5610,4.75078836031
5611,1.0
5612,1.8
5613,0.6
5614,2.5
5615,1.9
5616,5.5
5617,3.9
5618,2.1214430325
5619,0.8
5620,3.7
5621,1.6
5622,0.846153846154
5623,0.9
5624,1.64285714286
5625,0.624422182452
5626,0.5
5627,2.0
5628,1.4
5629,2.6
5630,4.51018236445
5631,0.5
5632,3.0
5633,2.4
5634,1.82008142358
5635,2.8
5636,7.9
5637,5.3
5638,5.875
5639,1.2
5640,1.0
5641,1.1
5642,5.14962709398
5643,4.0
5644,1.3
5645,2.8
5646,3.5
5647,1.4
5648,1.91009854061
5649,2.8
5650,1.33834073591
5651,3.375
5652,1.71428571429
5653,2.19010017897
5654,1.6
5655,1.57466862311
5656,3.49842327937
5657,2.08384302217
5658,5.75
5659,3.0
5660,1.1
5661,3.6
5662,3.4
5663,3.9
5664,3.9
5665,4.20063068825
5666,1.3
5667,3.2
5668,2.0
5669,2.78965312146
5670,3.0
5671,2.8
5672,1.05555555556
5673,2.0
5674,0.5
5675,3.6
5676,2.66666666667
5677,2.9
5678,0.0
5679,0.4
5680,4.75
5681,1.37965438294
5682,1.65239537924
5683,3.0
5684,3.4
5685,1.6
5686,1.5
5687,1.1
5688,0.360903941099
5689,0.2
5690,2.0
5691,7.4
5692,4.3
5693,2.2
5694,3.8
5695,1.8
5696,1.83333333333
5697,6.7
5698,4.73266547355
5699,2.33333333333
5700,2.8
5701,1.1
5702,3.0
5703,2.0
5704,1.6
5705,1.90909090909
5706,1.9
5707,3.46153846154
5708,2.4
5709,4.5
5710,0.846153846154
5711,0.8
5712,1.0
5713,4.4
5714,2.0
5715,3.0
5716,6.3
5717,4.5
5718,7.1
5719,4.7
5720,1.2
5721,0.5
5722,1.0
5723,5.3
5724,2.8
5725,1.0
5726,0.25152906651
5727,1.5
5728,4.6
5729,2.9
5730,2.0
5731,4.5
5732,3.1
5733,1.13764793418
5734,0.9
5735,4.3
5736,4.55750280651
5737,4.1
5738,1.27777777778
5739,16.8402277579
5740,2.5
5741,1.8
5742,1.0
5743,2.0
5744,1.75539977548
5745,0.4
5746,0.5
5747,1.1
5748,1.5
5749,3.65239537924
5750,4.44611357864
5751,0.8
5752,8.5
5753,3.6
5754,1.9
5755,2.8
5756,4.87490849543
5757,1.83231395566
5758,2.9
5759,0.5
5760,3.5
5761,2.3
5762,0.9
5763,2.58577380332
5764,0.8
5765,6.0
5766,9.7
5767,2.17647058824
5768,1.0
5769,1.5
5770,2.125
5771,6.38747294021
5772,0.505265517538
5773,6.7
5774,1.3
5775,0.6
5776,2.7
5777,5.0
5778,2.5
5779,0.6
5780,2.4
5781,1.9
5782,0.520465841744
5783,1.6
5784,3.3
5785,0.823529411765
5786,2.1
5787,2.3
5788,1.0
5789,0.2
5790,3.7
5791,1.2
5792,2.4
5793,1.6
5794,3.5
5795,0.8
5796,0.8
5797,0.7
5798,1.8
5799,7.1
5800,0.4
5801,3.7
5802,5.21062028872
5803,2.14870452621
5804,5.07447566783
5805,3.20601132958
5806,1.1875
5807,0.978400898084
5808,3.2
5809,0.916666666667
5810,1.0
5811,2.4
5812,0.2
5813,3.1
5814,5.2
5815,1.17629786705
5816,1.50917439906
5817,0.8
5818,0.6
5819,3.0
5820,6.6115005613
5821,2.5
5822,5.9
5823,0.1
5824,1.71220157165
5825,0.9
5826,2.76587698845
5827,4.0
5828,2.8
5829,2.4
5830,4.1
5831,6.6
5832,1.6
5833,7.3
5834,1.3
5835,2.6
5836,2.6
5837,2.7605045506
5838,4.1
5839,3.3
5840,3.9
5841,4.94003328917
5842,0.892227157275
5843,2.08384302217
5844,4.0
5845,0.4
5846,0.7
5847,1.6
5848,8.1
5849,2.75
5850,1.0
5851,0.670744177359
5852,0.4
5853,4.3
5854,2.3
5855,1.25919613656
5856,1.85129547379
5857,2.6
5858,7.2
5859,2.9
5860,4.2769988774
5861,0.272727272727
5862,3.24541280047
5863,5.06164975314
5864,1.2
5865,2.5
5866,0.754587199529
5867,2.64350157323
5868,1.9
5869,1.2
5870,1.72470413163
5871,0.5
5872,0.9
5873,3.41487524099
5874,1.7
5875,3.91666666667
5876,0.635670902488
5877,3.6
5878,1.4
5879,6.66666666667
5880,0.6
5881,2.3
5882,2.9
5883,2.4
5884,3.55399775479
5885,3.8
5886,9.5
5887,3.0
5888,1.8
5889,2.6
5890,1.6
5891,2.4
5892,1.2
5893,1.0
5894,1.76923076923
5895,1.66462791132
5896,0.7
5897,6.75
5898,2.2
5899,0.6
5900,6.33333333333
5901,0.8
5902,5.3
5903,2.27529586837
5904,1.7
5905,2.14285714286
5906,3.3
5907,4.0
5908,4.1
5909,5.07161049009
5910,1.94440377575
5911,4.4
5912,2.7
5913,1.97754474126
5914,1.0
5915,1.6
5916,2.41666666667
5917,2.64494897428
5918,0.7
5919,2.8
5920,4.27272727273
5921,2.8842965389
5922,1.5
5923,1.0
5924,3.33333333333
5925,2.3
5926,13.2
5927,2.9
5928,2.16666666667
5929,4.0
5930,1.9
5931,2.6
5932,3.8
5933,5.0
5934,2.20063068825
5935,3.8
5936,0.3
5937,0.909400846162
5938,1.4
5939,0.4
5940,1.6
5941,0.0
5942,4.5
5943,1.08995928821
5944,2.77292660027
5945,7.7
5946,2.0
5947,3.7
5948,3.66666666667
5949,2.19386185314
5950,3.6
5951,4.72091392498
5952,1.2
5953,0.0
5954,3.34760462076
5955,1.6
5956,1.5
5957,3.75
5958,2.4
5959,3.5
5960,0.41921511085
5961,3.0
5962,2.8
5963,3.5
5964,3.07772675613
5965,2.33333333333
5966,3.5
5967,3.4
5968,1.8
5969,3.7
5970,5.4
5971,1.6
5972,2.5
5973,6.0
5974,1.8
5975,3.83450168391
5976,2.0
5977,0.727272727273
5978,3.7
5979,9.5
5980,3.48395339516
5981,1.5
5982,1.81818181818
5983,9.9
5984,3.85129547379
5985,2.9
5986,5.6
5987,2.782326886
5988,1.88888888889
5989,2.33333333333
5990,0.4
5991,0.5
5992,1.7
5993,0.9
5994,4.6
5995,0.4
5996,7.5
5997,9.73380067356
5998,1.6
5999,1.2
6000,6.4
