ID,vote
5350,1.0
5351,0.0
5352,1.0
5353,4.0
5354,11.0
5355,0.0
5356,4.0
5357,0.0
5358,6.0
5359,2.0
5360,4.0
5361,0.0
5362,4.0
5363,5.0
5364,2.0
5365,4.0
5366,5.0
5367,4.0
5368,12.0
5369,0.0
5370,11.0
5371,0.0
5372,4.0
5373,2.0
5374,0.0
5375,2.0
5376,0.0
5377,2.0
5378,1.0
5379,2.0
5380,0.0
5381,0.0
5382,1.0
5383,7.0
5384,10.0
5385,7.0
5386,2.0
5387,4.0
5388,2.0
5389,4.0
5390,0.0
5391,2.0
5392,4.0
5393,0.0
5394,0.0
5395,0.0
5396,2.0
5397,1.0
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,7.0
5403,2.0
5404,1.0
5405,1.0
5406,4.0
5407,0.0
5408,0.0
5409,2.0
5410,0.0
5411,2.0
5412,0.0
5413,1.0
5414,4.0
5415,2.0
5416,4.0
5417,4.0
5418,0.0
5419,8.0
5420,4.0
5421,2.0
5422,0.0
5423,0.0
5424,6.0
5425,9.0
5426,0.0
5427,4.0
5428,4.0
5429,1.0
5430,2.0
5431,9.0
5432,0.0
5433,0.0
5434,0.0
5435,0.0
5436,2.0
5437,7.0
5438,9.0
5439,9.0
5440,5.0
5441,0.0
5442,4.0
5443,4.0
5444,3.0
5445,0.0
5446,0.0
5447,2.0
5448,0.0
5449,6.0
5450,0.0
5451,0.0
5452,0.0
5453,2.0
5454,0.0
5455,6.0
5456,2.0
5457,2.0
5458,1.0
5459,9.0
5460,2.0
5461,0.0
5462,3.0
5463,4.0
5464,4.0
5465,2.0
5466,0.0
5467,2.0
5468,2.0
5469,0.0
5470,0.0
5471,2.0
5472,0.0
5473,4.0
5474,5.0
5475,6.0
5476,6.0
5477,0.0
5478,1.0
5479,9.0
5480,2.0
5481,0.0
5482,0.0
5483,0.0
5484,0.0
5485,2.0
5486,4.0
5487,6.0
5488,3.0
5489,1.0
5490,0.0
5491,2.0
5492,2.0
5493,5.0
5494,10.0
5495,0.0
5496,3.0
5497,7.0
5498,0.0
5499,2.0
5500,5.0
5501,2.0
5502,2.0
5503,2.0
5504,6.0
5505,0.0
5506,8.0
5507,0.0
5508,5.0
5509,2.0
5510,6.0
5511,2.0
5512,2.0
5513,6.0
5514,4.0
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.0
5520,2.0
5521,4.0
5522,4.0
5523,4.0
5524,4.0
5525,3.0
5526,0.0
5527,1.0
5528,0.0
5529,4.0
5530,7.0
5531,1.0
5532,0.0
5533,2.0
5534,12.0
5535,9.0
5536,0.0
5537,11.0
5538,4.0
5539,2.0
5540,0.0
5541,0.0
5542,0.0
5543,0.0
5544,5.0
5545,0.0
5546,3.0
5547,4.0
5548,2.0
5549,2.0
5550,0.0
5551,0.0
5552,4.0
5553,7.0
5554,6.0
5555,2.0
5556,7.0
5557,0.0
5558,4.0
5559,0.0
5560,9.0
5561,3.0
5562,4.0
5563,6.0
5564,4.0
5565,11.0
5566,4.0
5567,3.0
5568,7.0
5569,2.0
5570,9.0
5571,3.0
5572,6.0
5573,6.0
5574,4.0
5575,0.0
5576,2.0
5577,6.0
5578,0.0
5579,0.0
5580,6.0
5581,4.0
5582,4.0
5583,1.0
5584,3.0
5585,0.0
5586,0.0
5587,2.0
5588,6.0
5589,3.0
5590,1.0
5591,4.0
5592,6.0
5593,0.0
5594,1.0
5595,4.0
5596,2.0
5597,0.0
5598,4.0
5599,0.0
5600,8.0
5601,4.0
5602,0.0
5603,4.0
5604,0.0
5605,3.0
5606,11.0
5607,0.0
5608,6.0
5609,6.0
5610,2.0
5611,0.0
5612,2.0
5613,0.0
5614,0.0
5615,4.0
5616,2.0
5617,5.0
5618,2.0
5619,1.0
5620,12.0
5621,0.0
5622,0.0
5623,1.0
5624,2.0
5625,0.0
5626,0.0
5627,6.0
5628,0.0
5629,2.0
5630,6.0
5631,0.0
5632,4.0
5633,4.0
5634,4.0
5635,2.0
5636,4.0
5637,9.0
5638,4.0
5639,2.0
5640,0.0
5641,2.0
5642,3.0
5643,7.0
5644,0.0
5645,0.0
5646,6.0
5647,0.0
5648,6.0
5649,2.0
5650,0.0
5651,9.0
5652,4.0
5653,2.0
5654,0.0
5655,3.0
5656,9.0
5657,2.0
5658,2.0
5659,0.0
5660,3.0
5661,6.0
5662,4.0
5663,4.0
5664,2.0
5665,2.0
5666,0.0
5667,6.0
5668,3.0
5669,4.0
5670,4.0
5671,4.0
5672,0.0
5673,0.0
5674,0.0
5675,4.0
5676,4.0
5677,2.0
5678,0.0
5679,4.0
5680,0.0
5681,0.0
5682,4.0
5683,0.0
5684,0.0
5685,0.0
5686,2.0
5687,4.0
5688,0.0
5689,0.0
5690,0.0
5691,4.0
5692,10.0
5693,0.0
5694,6.0
5695,0.0
5696,2.0
5697,6.0
5698,6.0
5699,4.0
5700,4.0
5701,0.0
5702,5.0
5703,0.0
5704,3.0
5705,2.0
5706,0.0
5707,2.0
5708,6.0
5709,6.0
5710,0.0
5711,2.0
5712,0.0
5713,4.0
5714,2.0
5715,0.0
5716,4.0
5717,0.0
5718,11.0
5719,4.0
5720,4.0
5721,0.0
5722,3.0
5723,2.0
5724,4.0
5725,2.0
5726,0.0
5727,6.0
5728,4.0
5729,4.0
5730,4.0
5731,6.0
5732,6.0
5733,3.0
5734,1.0
5735,7.0
5736,0.0
5737,4.0
5738,1.0
5739,21.0
5740,0.0
5741,0.0
5742,0.0
5743,7.0
5744,4.0
5745,0.0
5746,0.0
5747,4.0
5748,0.0
5749,6.0
5750,4.0
5751,1.0
5752,8.0
5753,4.0
5754,5.0
5755,1.0
5756,2.0
5757,2.0
5758,0.0
5759,0.0
5760,6.0
5761,5.0
5762,0.0
5763,2.0
5764,0.0
5765,2.0
5766,11.0
5767,4.0
5768,0.0
5769,0.0
5770,3.0
5771,8.0
5772,0.0
5773,11.0
5774,0.0
5775,0.0
5776,0.0
5777,4.0
5778,0.0
5779,0.0
5780,2.0
5781,0.0
5782,0.0
5783,0.0
5784,9.0
5785,0.0
5786,7.0
5787,2.0
5788,1.0
5789,0.0
5790,3.0
5791,2.0
5792,0.0
5793,0.0
5794,3.0
5795,0.0
5796,0.0
5797,0.0
5798,0.0
5799,9.0
5800,0.0
5801,2.0
5802,6.0
5803,2.0
5804,4.0
5805,4.0
5806,0.0
5807,0.0
5808,4.0
5809,0.0
5810,4.0
5811,7.0
5812,0.0
5813,0.0
5814,4.0
5815,3.0
5816,0.0
5817,0.0
5818,0.0
5819,6.0
5820,6.0
5821,5.0
5822,4.0
5823,0.0
5824,0.0
5825,0.0
5826,4.0
5827,1.0
5828,2.0
5829,1.0
5830,3.0
5831,4.0
5832,0.0
5833,6.0
5834,0.0
5835,4.0
5836,0.0
5837,1.0
5838,7.0
5839,4.0
5840,2.0
5841,6.0
5842,0.0
5843,2.0
5844,0.0
5845,0.0
5846,0.0
5847,2.0
5848,4.0
5849,0.0
5850,0.0
5851,0.0
5852,0.0
5853,4.0
5854,2.0
5855,12.0
5856,2.0
5857,5.0
5858,9.0
5859,0.0
5860,4.0
5861,0.0
5862,4.0
5863,3.0
5864,2.0
5865,0.0
5866,0.0
5867,3.0
5868,0.0
5869,0.0
5870,2.0
5871,0.0
5872,0.0
5873,2.0
5874,5.0
5875,4.0
5876,1.0
5877,6.0
5878,2.0
5879,4.0
5880,0.0
5881,2.0
5882,4.0
5883,0.0
5884,8.0
5885,4.0
5886,15.0
5887,2.0
5888,0.0
5889,1.0
5890,0.0
5891,2.0
5892,2.0
5893,0.0
5894,0.0
5895,2.0
5896,0.0
5897,11.0
5898,5.0
5899,0.0
5900,4.0
5901,0.0
5902,4.0
5903,2.0
5904,6.0
5905,0.0
5906,2.0
5907,2.0
5908,4.0
5909,7.0
5910,0.0
5911,7.0
5912,0.0
5913,3.0
5914,0.0
5915,2.0
5916,2.0
5917,2.0
5918,2.0
5919,1.0
5920,2.0
5921,5.0
5922,1.0
5923,7.0
5924,4.0
5925,2.0
5926,18.0
5927,4.0
5928,0.0
5929,1.0
5930,0.0
5931,2.0
5932,4.0
5933,6.0
5934,0.0
5935,2.0
5936,0.0
5937,3.0
5938,0.0
5939,0.0
5940,0.0
5941,0.0
5942,9.0
5943,0.0
5944,4.0
5945,8.0
5946,0.0
5947,4.0
5948,1.0
5949,0.0
5950,4.0
5951,2.0
5952,0.0
5953,2.0
5954,1.0
5955,2.0
5956,0.0
5957,4.0
5958,4.0
5959,1.0
5960,0.0
5961,1.0
5962,3.0
5963,4.0
5964,4.0
5965,0.0
5966,4.0
5967,2.0
5968,0.0
5969,0.0
5970,6.0
5971,2.0
5972,2.0
5973,0.0
5974,2.0
5975,4.0
5976,4.0
5977,0.0
5978,4.0
5979,11.0
5980,2.0
5981,4.0
5982,2.0
5983,12.0
5984,4.0
5985,2.0
5986,4.0
5987,3.0
5988,6.0
5989,2.0
5990,0.0
5991,1.0
5992,0.0
5993,0.0
5994,2.0
5995,0.0
5996,6.0
5997,9.0
5998,0.0
5999,1.0
6000,6.0
